Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2016-07-12,135.24,135.99,134.3,134.84,3615660.0,0.0,1.0,124.58145315041396,125.27234408403427,123.71553651360985,124.21297798581647,3615660.0
2016-07-11,134.83,135.88,134.45,135.15,4576968.0,0.0,1.0,124.20376610670154,125.17101341376994,123.85371470033388,124.49854623837952,4576968.0
2016-07-08,132.33,134.36,132.25,134.34,4806226.0,0.0,1.0,121.90079632796717,123.77080778829948,121.82710129504765,123.75238403006959,4806226.0
2016-07-07,131.25,132.18,130.56,131.16,3973585.0,0.0,1.0,120.90591338355392,121.76261814124311,120.27029372462323,120.82300647151948,3973585.0
2016-07-06,129.2,131.61,129.03,131.57,4931970.0,0.0,1.0,119.01747816499173,121.23754103169168,118.86087622003781,121.2006935152319,4931970.0
2016-07-05,129.6,130.48,128.503,129.35,4096531.0,0.0,1.0,119.38595332958923,120.19659869170373,118.37541019068058,119.15565635171579,4096531.0
2016-07-01,128.29,130.23,128.12,129.62,5645179.0,0.0,1.0,118.17919716553243,119.96630171383029,118.0225952205785,119.40437708781911,5645179.0
2016-06-30,127.27,127.86,126.1,127.69,6641997.0,0.0,1.0,117.23958549580881,117.78308636359013,116.16179563936113,117.62648441863618,6641997.0
2016-06-29,127.9,128.47,126.9,127.37,5782130.0,0.0,1.0,117.81993388004987,118.3450109896013,116.89874596855614,117.3317042869582,5782130.0
2016-06-28,125.89,127.53,125.6,127.53,5384856.0,0.0,1.0,115.96834617794745,117.47909435279719,115.70120168361426,117.47909435279719,5384856.0
2016-06-27,125.34,125.75,123.62,124.67,5674722.0,0.0,1.0,115.46169282662589,115.83937987033832,113.87724961885665,114.84449692592509,5674722.0
2016-06-24,126.1,127.8,125.5,126.4,8978115.0,0.0,1.0,116.16179563936113,117.7278150889005,115.60908289246488,116.43815201280927,8978115.0
2016-06-23,128.98,129.1,127.45,128.29,4783581.0,0.0,1.0,118.81481682446311,118.92535937384235,117.40539931987769,118.17919716553243,4783581.0
2016-06-22,127.69,128.97,127.4,127.6,3723663.0,0.0,1.0,117.62648441863618,118.80560494534818,117.359339924303,117.54357750660175,3723663.0
2016-06-21,127.96,128.3114,127.285,127.74,3450869.0,0.0,1.0,117.87520515473949,118.1989105868384,117.25340331448122,117.67254381421087,3450869.0
2016-06-20,128.13,128.85,127.42,127.62,3880279.0,0.0,1.0,118.03180709969342,118.69506239596893,117.37776368253287,117.56200126483164,3880279.0
2016-06-17,127.52,127.78,126.73,127.14,7541933.0,0.0,1.0,117.46988247368225,117.70939133067063,116.7421440236022,117.11983106731464,7541933.0
2016-06-16,126.05,127.54,125.66,127.36,4432194.0,0.0,1.0,116.11573624378644,117.48830623191213,115.75647295830389,117.32249240784326,4432194.0
2016-06-15,125.74,127.75,125.49,126.53,5139288.0,0.0,1.0,115.83016799122338,117.68175569332581,115.59987101334994,116.55790644130344,5139288.0
2016-06-14,127.31,127.44,124.71,125.24,7302914.0,0.0,1.0,117.27643301226857,117.39618744076274,114.88134444238483,115.3695740354765,7302914.0
2016-06-13,128.94,129.45,127.785,127.83,4829268.0,0.0,1.0,118.77796930800336,119.24777514286517,117.71399727022809,117.75545072624531,4829268.0
2016-06-10,128.45,129.227,128.21,128.83,3926010.0,0.0,1.0,118.32658723137142,119.04235023860208,118.10550213261294,118.67663863773907,3926010.0
2016-06-09,129.27,129.84,129.04,129.3,3450620.0,0.0,1.0,119.08196131879632,119.60703842834774,118.87008809915274,119.10959695614113,3450620.0
2016-06-08,130.01,130.295,129.25,129.59,3742365.0,0.0,1.0,119.76364037330167,120.02617892807739,119.06353756056643,119.3767414504743,3742365.0
2016-06-07,129.38,130.8,129.32,129.92,4433982.0,0.0,1.0,119.1832919890606,120.49137882338174,119.12802071437099,119.68073346126722,4433982.0
2016-06-06,130.82,130.87,128.47,129.19,8051444.0,0.0,1.0,120.5098025816116,120.5558619771863,118.3450109896013,119.0082662858768,8051444.0
2016-06-03,132.53,132.73,130.92,131.74,4155852.0,0.0,1.0,122.0850339102659,122.26927149256466,120.60192137276097,121.35729546018585,4155852.0
2016-06-02,131.85,132.7,131.33,132.41,3858481.0,0.0,1.0,121.45862613045016,122.24163585521984,120.97960841647343,121.97449136088666,3858481.0
2016-06-01,131.58,132.12,131.15,131.83,4744164.0,0.0,1.0,121.20990539434686,121.70734686655348,120.81379459240455,121.4402023722203,4744164.0
2016-05-31,133.57,133.8,131.72,132.12,6366822.0,0.69,1.0,123.0430693382194,123.25494255786298,121.33887170195598,121.70734686655348,6366822.0
2016-05-27,134.07,134.9,133.38,133.94,4025265.0,0.0,1.0,122.86201336043085,123.62262700322312,122.22969599473609,122.74288110312605,4025265.0
2016-05-26,133.13,134.36,132.86,134.05,3996745.0,0.0,1.0,122.00059549991914,123.12776993441852,121.75316696551687,122.84368532084552,3996745.0
2016-05-25,133.46,134.52,133.05,133.2,5017700.0,0.0,1.0,122.30300815307753,123.27439425110137,121.92728334157773,122.06474363846789,5017700.0
2016-05-24,132.18,133.8701,132.05,133.36,5180636.0,0.0,1.0,121.13001361961477,122.67882460477524,121.01088136230996,122.21136795515075,5180636.0
2016-05-23,131.84,132.48,131.3,131.42,3853395.0,0.0,1.0,120.81843694666372,121.4049342133951,120.32357987785913,120.43354811537124,3853395.0
2016-05-20,131.89,133.06,131.748,131.85,5089385.0,0.0,1.0,120.8642570456271,121.93644736137041,120.73412796457107,120.82760096645639,5089385.0
2016-05-19,131.45,132.13,130.78,131.73,4577199.0,0.0,1.0,120.46104017474927,121.08419352065137,119.84705084863988,120.71763272894425,4577199.0
2016-05-18,131.03,132.7701,130.02,131.77,8258938.0,0.0,1.0,120.07615134345681,121.67078242758069,119.15058534439638,120.75428880811498,8258938.0
2016-05-17,133.15,134.49,131.1,132.0,15982387.0,0.0,1.0,122.01892353950451,123.24690219172334,120.14029948200556,120.96506126334657,15982387.0
2016-05-16,133.84,136.55,133.08,135.34,8394783.0,0.0,1.0,122.65124090519927,125.13469026901495,121.95477540095577,124.02584387410094,8394783.0
2016-05-13,133.81,135.33,133.03,133.13,5294654.0,0.0,1.0,122.62374884582124,124.01667985430828,121.90895530199238,122.00059549991914,5294654.0
2016-05-12,135.0,135.0,133.1,134.19,5355600.0,0.0,1.0,123.7142672011499,123.7142672011499,121.97310344054111,122.971981597943,5355600.0
2016-05-11,136.8,137.05,134.04,134.3,6057757.0,0.0,1.0,125.3637907638319,125.59289125864885,122.83452130105282,123.07278581566246,6057757.0
2016-05-10,136.32,137.82,136.3,137.51,3662143.0,0.0,1.0,124.92391781378335,126.29852078268502,124.90558977419802,126.014436169112,3662143.0
2016-05-09,135.59,136.47,135.24,136.24,3552222.0,0.0,1.0,124.25494436891789,125.06137811067353,123.93420367617416,124.85060565544195,3552222.0
2016-05-06,134.48,135.81,134.311,135.7,3356838.0,0.0,1.0,123.23773817193064,124.45655280435679,123.0828662374344,124.35574858663733,3356838.0
2016-05-05,134.87,135.37,133.75,134.67,3474203.0,0.0,1.0,123.59513494384508,124.05333593347898,122.56876472706517,123.41185454799152,3474203.0
2016-05-04,133.59,135.4,133.13,135.16,3191814.0,0.0,1.0,122.42214041038233,124.08082799285701,122.00059549991914,123.86089151783274,3191814.0
2016-05-03,135.45,135.8399,134.04,134.54,3408711.0,0.0,1.0,124.12664809182039,124.4839532235369,122.83452130105282,123.29272229068671,3408711.0
2016-05-02,134.37,136.25,134.31,136.05,4284363.0,0.0,1.0,123.1369339542112,124.85976967523462,123.08194983545513,124.67648927938107,4284363.0
2016-04-29,132.71,134.3,131.75,133.89,4609893.0,0.0,1.0,121.6157066686267,123.07278581566246,120.73596076852962,122.69706100416265,4609893.0
2016-04-28,134.81,135.44,132.49,132.73,5552259.0,0.0,1.0,123.54015082508901,124.11748407202772,121.41409823318779,121.63403470821203,5552259.0
2016-04-27,135.37,136.28,134.765,135.75,3487450.0,0.0,1.0,124.05333593347898,124.88726173461265,123.49891273602195,124.40156868560072,3487450.0
2016-04-26,135.09,136.24,134.88,135.34,3506166.0,0.0,1.0,123.796743379284,124.85060565544195,123.60429896363776,124.02584387410094,3506166.0
2016-04-25,135.18,135.7299,134.28,135.65,2835404.0,0.0,1.0,123.8792195574181,124.38314900581743,123.0544577760771,124.30992848767396,2835404.0
2016-04-22,134.85,135.68,133.41,135.66,4180910.0,0.0,1.0,123.57680690425973,124.33742054705199,122.25718805411412,124.31909250746662,4180910.0
2016-04-21,135.23,135.49,134.39,134.6,3541840.0,0.0,1.0,123.92503965638147,124.16330417099111,123.15526199379654,123.34770640944278,3541840.0
2016-04-20,135.75,136.08,134.48,135.19,4760120.0,0.0,1.0,124.40156868560072,124.7039813387591,123.23773817193064,123.88838357721077,4760120.0
2016-04-19,136.8,137.0,134.85,135.44,4649461.0,0.0,1.0,125.3637907638319,125.54707115968544,123.57680690425973,124.11748407202772,4649461.0
2016-04-18,134.81,136.8,134.74,136.8,3964855.0,0.0,1.0,123.54015082508901,125.3637907638319,123.47600268654028,125.3637907638319,3964855.0
2016-04-15,134.41,135.275,133.97,135.01,3508913.0,0.0,1.0,123.1735900333819,123.96627774544854,122.77037316250409,123.72343122094256,3508913.0
2016-04-14,133.5,134.7125,132.88,134.37,4183298.0,0.0,1.0,122.33966423224823,123.45080163211041,121.77149500510221,123.1369339542112,4183298.0
2016-04-13,134.86,134.86,133.22,133.84,4324746.0,0.0,1.0,123.58597092405242,123.58597092405242,122.08307167805324,122.65124090519927,4324746.0
2016-04-12,133.3,134.72,133.11,134.38,4230757.0,0.0,1.0,122.15638383639468,123.45767464695491,121.98226746033382,123.14609797400387,4230757.0
2016-04-11,133.58,135.08,132.96,133.01,3472649.0,0.0,1.0,122.41297639058966,123.78757935949133,121.84480716344363,121.89062726240701,3472649.0
2016-04-08,134.62,134.62,133.06,133.62,2924397.0,0.0,1.0,123.36603444902815,123.36603444902815,121.93644736137041,122.44963246976037,2924397.0
2016-04-07,134.73,135.24,133.12,133.87,3953532.0,0.0,1.0,123.46683866674759,123.93420367617416,121.99143148012648,122.6787329645773,3953532.0
2016-04-06,134.25,135.7401,133.82,135.44,3365550.0,0.0,1.0,123.02696571669907,124.392496306006,122.63291286561392,124.11748407202772,3365550.0
2016-04-05,134.2,135.7,133.9,134.58,4068495.0,0.0,1.0,122.98114561773566,124.35574858663733,122.70622502395534,123.32937836985744,4068495.0
2016-04-04,136.07,136.23,134.35,134.85,3547690.0,0.0,1.0,124.69481731896641,124.84144163564925,123.11860591462583,123.57680690425973,3547690.0
2016-04-01,133.1,135.2,133.1,134.85,4259048.0,0.0,1.0,121.97310344054111,123.89754759700344,121.97310344054111,123.57680690425973,4259048.0
2016-03-31,133.56,134.29,133.0,133.43,3685380.0,0.0,1.0,122.39464835100429,123.06362179586976,121.88146324261434,122.2755160936995,3685380.0
2016-03-30,133.11,133.929,132.84,133.42,3138346.0,0.0,1.0,121.98226746033382,122.7328006813541,121.7348389259315,122.2663520739068,3138346.0
2016-03-29,131.0,132.9,130.71,132.47,3405373.0,0.0,1.0,120.04865928407878,121.78982304468757,119.78290271009114,121.39577019360242,3405373.0
2016-03-28,130.6,131.81,130.49,131.08,2621143.0,0.0,1.0,119.68209849237167,120.79094488728569,119.58129427465222,120.12197144242022,2621143.0
2016-03-24,129.54,130.76,129.46,130.46,3449253.0,0.0,1.0,118.71071239434782,119.82872280905451,118.63740023600641,119.55380221527419,3449253.0
2016-03-23,130.59,131.18,129.95,130.22,3625169.0,0.0,1.0,119.672934472579,120.213611640347,119.08643720584762,119.33386574024992,3625169.0
2016-03-22,130.61,131.22,129.92,130.59,3946427.0,0.0,1.0,119.69126251216437,120.2502677195177,119.05894514646958,119.672934472579,3946427.0
2016-03-21,131.53,132.13,130.27,131.01,3816756.0,0.0,1.0,120.53435233309071,121.08419352065137,119.37968583921332,120.05782330387146,3816756.0
2016-03-18,131.14,132.09,130.83,131.35,8069083.0,0.0,1.0,120.17695556117626,121.04753744148067,119.89287094760327,120.3693999768225,8069083.0
2016-03-17,130.1,131.19,129.32,130.88,4131148.0,0.0,1.0,119.22389750273778,120.22277566013966,118.50910395890891,119.93869104656665,4131148.0
2016-03-16,129.63,131.11,128.81,130.45,3609559.0,0.0,1.0,118.79318857248192,120.14946350179825,118.04173894948235,119.5446381954815,3609559.0
2016-03-15,128.78,130.48,128.62,129.71,4034561.0,0.0,1.0,118.01424689010432,119.57213025485953,117.86762257342149,118.86650073082336,4034561.0
2016-03-14,128.43,129.66,128.1,128.84,3652610.0,0.0,1.0,117.6935061973606,118.82068063185996,117.39109354420223,118.0692310088604,3652610.0
2016-03-11,126.97,128.76,126.73,128.46,4626535.0,0.0,1.0,116.35555930762965,117.99591885051896,116.13562283260538,117.72099825673864,4626535.0
2016-03-10,126.2,127.0,124.31,125.89,4503659.0,0.0,1.0,115.64992978359346,116.38305136700768,113.91793004277736,115.36584517002045,4503659.0
2016-03-09,127.03,127.52,125.33,126.03,4046928.0,0.0,1.0,116.41054342638571,116.85958039622692,114.85266006163049,115.49414144711794,4046928.0
2016-03-08,125.22,128.2,125.0,126.72,5124201.0,0.69,1.0,114.75185584391103,117.482733742129,114.55024740847213,116.1264588128127,5124201.0
2016-03-07,125.01,126.54,125.01,126.17,4161145.0,0.0,1.0,113.93900491476114,115.33350677476902,113.93900491476114,114.9962742988194,4161145.0
2016-03-04,127.37,127.498,125.16,125.56,6448169.0,0.0,1.0,116.0900012478452,116.20666545574127,114.07572078338936,114.44029643306463,6448169.0
2016-03-03,125.2,127.26,124.78,126.8,5009517.0,0.0,1.0,114.11217834835689,115.9897429441845,113.72937391619787,115.57048094705793,5009517.0
2016-03-02,125.48,125.87,124.46,125.59,3966300.0,0.0,1.0,114.36738130312958,114.72284256156296,113.43771339645765,114.46763960679027,3966300.0
2016-03-01,124.78,125.97,123.98,125.7,4908382.0,0.0,1.0,113.72937391619787,114.81398647398177,113.00022261684735,114.56789791045097,4908382.0
2016-02-29,126.26,126.99,124.05,124.12,5571608.0,0.0,1.0,115.07830381999634,115.74365438065368,113.06402335554051,113.12782409423369,5571608.0
2016-02-26,127.59,127.75,125.93,126.26,4608066.0,0.0,1.0,116.29051785516658,116.43634811503668,114.77752890901425,115.07830381999634,4608066.0
2016-02-25,125.76,126.86,124.891,126.86,4737288.0,0.0,1.0,114.62258425790226,115.62516729450923,113.83054365898276,115.62516729450923,4737288.0
2016-02-24,124.05,125.78,122.92,125.61,7930854.0,0.0,1.0,113.06402335554051,114.64081304038602,112.03409714520791,114.48586838927403,7930854.0
2016-02-23,127.0,127.19,123.35,124.53,11164852.0,0.0,1.0,115.75276877189557,115.92594220549131,112.42601596860881,113.50151413515083,11164852.0
2016-02-22,123.0,124.47,122.13,122.85,7792456.0,0.0,1.0,112.10701227514295,113.44682778769953,111.31406023709926,111.97029640651472,7792456.0
2016-02-19,119.82,121.7,118.75,121.69,5432097.0,0.0,1.0,109.20863586022462,110.92214141369836,108.2333959973433,110.91302702245648,5432097.0
2016-02-18,120.93,121.11,119.56,119.97,4460722.0,0.0,1.0,110.22033328807348,110.38439233042735,108.97166168793571,109.34535172885285,4460722.0
2016-02-17,120.45,121.68,119.87,121.21,5970653.0,0.0,1.0,109.78284250846316,110.9039126312146,109.25420781643403,110.47553624284615,5970653.0
2016-02-16,118.12,120.0,117.7,119.43,6965751.0,0.0,1.0,107.65918934910476,109.37269490257849,107.27638491694574,108.85317460179125,6965751.0
2016-02-12,114.88,116.43,113.52,116.32,5361609.0,0.0,1.0,104.70612658673514,106.11885722922679,103.46656937783925,106.01859892556608,5361609.0
2016-02-11,113.08,114.19,112.22,113.27,6446972.0,0.0,1.0,103.06553616319647,104.07723359104531,102.28169851639466,103.2387095967922,6446972.0
2016-02-10,114.5,116.16,114.0526,114.33,5304867.0,0.0,1.0,104.35977971954364,105.87276866569597,103.95200185538187,104.20483506843165,5304867.0
2016-02-09,110.94,115.29,110.68,113.86,7572489.0,0.0,1.0,101.11505643743381,105.07981662765229,100.8780822651449,103.77645868006323,7572489.0
2016-02-08,114.93,115.965,109.62,111.85,11285277.0,0.0,1.0,104.75169854294455,105.69503803647929,99.91195679350545,101.94446604044504,11285277.0
2016-02-05,120.89,121.0,115.69,116.43,8116252.0,0.0,1.0,110.18387572310594,110.28413402676665,105.44439227732755,106.11885722922679,8116252.0
2016-02-04,123.65,123.9,119.45,121.11,9171741.0,0.0,1.0,112.69944770586525,112.9273074869123,108.87140338427501,110.38439233042735,9171741.0
2016-02-03,126.02,126.16,121.54,123.79,7485657.0,0.0,1.0,114.85955843019117,114.98715990757752,110.77631115382826,112.8270491832516,7485657.0
2016-02-02,125.41,126.43,124.71,125.27,5832204.0,0.0,1.0,114.3035805644364,115.23324847110833,113.6655731775047,114.17597908705007,5832204.0
2016-02-01,124.92,127.09,123.99,126.51,4673058.0,0.0,1.0,113.85697539358421,115.83479829307251,113.00933700808922,115.30616360104338,4673058.0
2016-01-29,123.17,125.76,122.75,125.76,7616144.0,0.0,1.0,112.26195692625494,114.62258425790226,111.87915249409592,114.62258425790226,7616144.0
2016-01-28,121.97,122.69,120.31,122.28,4871577.0,0.0,1.0,111.16822997722916,111.82446614664462,109.65524103107683,111.45077610572748,4871577.0
2016-01-27,122.46,124.32,120.86,121.57,5430471.0,0.0,1.0,111.61483514808134,113.3101119190713,110.1565325493803,110.80365432755389,5430471.0
2016-01-26,121.73,122.45,120.64,122.2,4475461.0,0.0,1.0,110.949484587424,111.60572075683947,109.95601594205891,111.37786097579243,4475461.0
2016-01-25,123.38,123.85,121.56,121.71,4854161.0,0.0,1.0,112.45335914233445,112.88173553070288,110.79453993631202,110.93125580494024,4854161.0
2016-01-22,121.64,124.67,121.58,122.76,6554351.0,0.0,1.0,110.86745506624706,113.62911561253718,110.81276871879577,111.8882668853378,6554351.0
2016-01-21,117.38,121.94,117.14,120.22,8992850.0,0.0,1.0,106.98472439720553,111.1408868035035,106.76597900740038,109.57321150989988,8992850.0
2016-01-20,117.89,118.66,113.5865,116.46,11331237.0,0.0,1.0,107.44955835054148,108.15136647616636,103.52718007959777,106.14620040295242,11331237.0
2016-01-19,120.54,121.89,118.8,119.76,6350697.0,0.0,1.0,109.8648720296401,111.0953148472941,108.27896795355271,109.15394951277334,6350697.0
2016-01-15,117.12,121.15,116.1,119.23,10514991.0,0.0,1.0,106.74775022491662,110.42084989539488,105.81808231824469,108.67088677695362,10514991.0
2016-01-14,121.29,121.515,118.2,119.62,13389107.0,0.0,1.0,110.54845137278122,110.75352517572354,107.73210447903982,109.026348035387,13389107.0
2016-01-13,127.47,127.47,120.97,121.4,8932228.0,0.0,1.0,116.181145160264,116.181145160264,110.256790853041,110.64870967644191,8932228.0
2016-01-12,126.78,128.8,125.83,127.49,5695498.0,0.0,1.0,115.55225216457417,117.39335919543426,114.68638499659542,116.19937394274775,5695498.0
2016-01-11,124.87,126.08,124.09,125.78,6811475.0,0.0,1.0,113.8114034373748,114.91424477764247,113.10048092050805,114.64081304038602,6811475.0
2016-01-08,126.44,126.53,123.5,123.9,7104079.0,0.0,1.0,115.2423628623502,115.32439238352714,112.56273183723702,112.9273074869123,7104079.0
2016-01-07,126.93,127.88,124.7,125.4,12549244.0,0.0,1.0,115.6889680332024,116.55483520118113,113.65645878626282,114.29446617319452,12549244.0
2016-01-06,129.0,129.9,128.56,129.08,8198731.0,0.0,1.0,117.57564702027187,118.39594223204122,117.1746138056291,117.64856215020694,8198731.0
2016-01-05,131.15,131.94,130.05,130.43,5316011.0,0.0,1.0,119.53524113727642,120.25527804538505,118.53265810066945,118.87900496786095,5316011.0
2016-01-04,130.11,131.07,129.45,131.07,8050776.0,0.0,1.0,118.58734444812075,119.46232600734135,117.98579462615653,119.46232600734135,8050776.0
2015-12-31,133.08,133.5684,132.24,132.25,3178724.0,0.0,1.0,121.29431864695955,121.73946551521304,120.5287097826415,120.53782417388338,3178724.0
2015-12-30,133.58,134.06,133.28,133.35,2484811.0,0.0,1.0,121.75003820905364,122.18752898866394,121.47660647179718,121.54040721049034,2484811.0
2015-12-29,133.37,134.3299,133.276,133.7,3037324.0,0.0,1.0,121.55863599297412,122.43352640828233,121.47296071530043,121.85941090395619,3037324.0
2015-12-28,132.25,132.9,131.89,132.68,2607306.0,0.0,1.0,120.53782417388338,121.13025960460568,120.20970608917563,120.9297429972843,2607306.0
2015-12-24,132.8,133.48,132.66,132.9,1517075.0,0.0,1.0,121.03911569218687,121.6588942966348,120.91151421480052,121.13025960460568,1517075.0
2015-12-23,132.49,133.34,131.88,133.11,3244448.0,0.0,1.0,120.75656956368854,121.53129281924846,120.20059169793376,121.32166182068521,3244448.0
2015-12-22,131.37,132.2815,130.46,131.88,3401932.0,0.0,1.0,119.7357577445978,120.5665345062953,118.90634814158659,120.20059169793376,3401932.0
2015-12-21,131.0,131.61,130.18,131.31,3414798.0,0.0,1.0,119.39852526864819,119.95450313440297,118.6511451868139,119.68107139714651,3414798.0
2015-12-18,130.73,131.31,130.015,130.29,9807483.0,0.0,1.0,119.15243670511738,119.68107139714651,118.50075773132284,118.75140349047459,9807483.0
2015-12-17,133.06,133.54,130.995,131.35,4345798.0,0.0,1.0,121.27608986447578,121.7135806440861,119.39396807302725,119.71752896211403,4345798.0
2015-12-16,132.17,133.28,130.36,132.9,4711646.0,0.0,1.0,120.46490904394831,121.47660647179718,118.81520422916778,121.13025960460568,4711646.0
2015-12-15,132.62,133.49,131.19,131.29,4921773.0,0.0,1.0,120.875056649833,121.66800868787669,119.57169870224394,119.66284261466275,4921773.0
2015-12-14,131.09,132.1255,130.71,132.01,5959371.0,0.0,1.0,119.48055478982512,120.42435000292194,119.13420792263364,120.31907878407821,5959371.0
2015-12-11,131.09,132.19,130.31,130.44,5300644.0,0.0,1.0,119.48055478982512,120.48313782643208,118.76963227295836,118.88811935910282,5300644.0
2015-12-10,131.96,133.59,131.8,132.54,4186201.0,0.0,1.0,120.27350682786881,121.75915260029551,120.12767656799872,120.80214151989793,4186201.0
2015-12-09,133.21,134.78,131.51,131.9,5055629.0,0.0,1.0,121.41280573310401,122.8437651580794,119.86335922198414,120.21882048041753,5055629.0
2015-12-08,132.71,134.56,132.41,133.84,4731274.0,0.0,1.0,120.95708617100993,122.64324855075802,120.68365443375347,121.98701238134255,4731274.0
2015-12-07,134.0,134.79,133.1896,133.93,5443657.0,0.0,1.0,122.13284264121265,122.85287954932129,121.39421237497058,122.06904190251949,5443657.0
2015-12-04,131.55,134.8299,131.35,134.53,5387092.0,0.0,1.0,119.89981678695167,122.88924597037641,119.71752896211403,122.61590537703238,5387092.0
2015-12-03,133.52,134.12,130.8,130.93,6687458.0,0.0,1.0,121.69535186160235,122.24221533611524,119.21623744381057,119.33472452995503,6687458.0
2015-12-02,134.56,134.65,133.57,133.81,5021711.0,0.0,1.0,122.64324855075802,122.72527807193495,121.74092381781173,121.9596692076169,5021711.0
2015-12-01,133.52,134.63,133.26,134.43,5267407.0,0.59,1.0,121.69535186160235,122.70704928945118,121.45837768931341,122.52476146461356,5267407.0
2015-11-30,135.2,135.32,133.01,133.88,8036605.0,0.0,1.0,122.68810361439601,122.79699838091767,120.70077412537584,121.49026118265785,8036605.0
2015-11-27,134.81,135.47,134.53,134.74,3337790.0,0.0,1.0,122.33419562320066,122.93311683906975,122.08010783465014,122.27067367606304,3337790.0
2015-11-25,133.69,135.24,133.55,134.65,5300123.0,0.0,1.0,121.31784446899856,122.72440186990326,121.19080057472331,122.1890026011718,5300123.0
2015-11-24,131.93,133.93,131.74,133.6,6672455.0,0.0,1.0,119.72072122668098,121.53563400204187,119.5483045130217,121.23617339410731,6672455.0
2015-11-23,130.21,132.64,130.21,132.5,6328626.0,0.0,1.0,118.15989623987062,120.36501526193408,118.15989623987062,120.23797136765883,6328626.0
2015-11-20,127.36,130.21,127.09,130.21,8190591.0,0.0,1.0,115.57364553498135,118.15989623987062,115.32863231030763,118.15989623987062,8190591.0
2015-11-19,126.53,127.62,125.95,126.86,4660904.0,0.0,1.0,114.82045673320658,115.80958419577827,114.29413202835192,115.11991734114113,4660904.0
2015-11-18,126.44,126.73,124.66,126.54,6501305.0,0.0,1.0,114.73878565831534,115.00194801074267,113.12351328824414,114.82953129708339,6501305.0
2015-11-17,124.86,126.34,123.1,126.18,10516554.0,0.0,1.0,113.30500456578024,114.6480400195473,111.70788132346266,114.50284699751843,10516554.0
2015-11-16,120.05,121.03,118.61,120.84,7782603.0,0.0,1.0,108.9401393410373,109.82944660096413,107.63340214277747,109.65702988730486,7782603.0
2015-11-13,123.1,123.25,119.9,120.0,8728203.0,0.0,1.0,111.70788132346266,111.84399978161473,108.80402088288524,108.89476652165328,8728203.0
2015-11-12,124.18,124.97,123.06,123.81,4283672.0,0.0,1.0,112.68793422215754,113.40482476842509,111.67158306795544,112.35217535871577,4283672.0
2015-11-11,125.43,125.43,124.52,124.71,3247636.0,0.0,1.0,113.8222547067581,113.8222547067581,112.99646939396888,113.16888610762817,3247636.0
2015-11-10,124.49,125.41,124.04,125.26,3872769.0,0.0,1.0,112.96924570233847,113.80410557900449,112.56089032788228,113.66798712085242,3872769.0
2015-11-09,125.8,126.12,123.71,124.5,4988713.0,0.0,1.0,114.15801357019986,114.4483996142576,112.26142971994773,112.97832026621528,4988713.0
2015-11-06,125.27,126.1092,124.82,125.98,3751518.0,0.0,1.0,113.67706168472922,114.43859908527065,113.26870631027302,114.32135571998234,3751518.0
2015-11-05,125.46,126.008,124.95,125.72,3059445.0,0.0,1.0,113.8494783983885,114.34676449883739,113.38667564067148,114.08541705918542,3059445.0
2015-11-04,125.48,125.87,124.62,125.38,4101588.0,0.0,1.0,113.86762752614212,114.22153551733749,113.08721503273694,113.77688188737406,4101588.0
2015-11-03,124.23,126.04,123.81,125.66,4313696.0,0.0,1.0,112.73330704154156,114.37580310324317,112.35217535871577,114.0309696759246,4313696.0
2015-11-02,124.24,124.64,123.38,124.41,3715526.0,0.0,1.0,112.74238160541836,113.10536416049054,111.96196911201318,112.89664919132403,3715526.0
2015-10-30,123.27,124.75,123.27,123.64,4991516.0,0.0,1.0,111.86214890936833,113.20518436313539,111.86214890936833,112.1979077728101,4991516.0
2015-10-29,123.42,124.07,122.75,123.63,4635293.0,0.0,1.0,111.9982673675204,112.58811401951269,111.3902715877745,112.18883320893329,4635293.0
2015-10-28,124.38,124.59,122.22,123.82,6821538.0,0.0,1.0,112.86942549969362,113.05999134110652,110.90931970230386,112.36124992259258,6821538.0
2015-10-27,124.51,125.09,123.82,124.47,3674805.0,0.0,1.0,112.98739483009209,113.51371953494674,112.36124992259258,112.95109657458487,3674805.0
2015-10-26,124.55,125.66,124.02,125.01,4550203.0,0.0,1.0,113.0236930855993,114.0309696759246,112.54274120012866,113.4411230239323,4550203.0
2015-10-23,125.01,125.75,122.97,124.61,5281580.0,0.0,1.0,113.4411230239323,114.11264075081583,111.5899119930642,113.07814046886013,5281580.0
2015-10-22,123.9,124.48,122.88,124.36,5855133.0,0.0,1.0,112.43384643360702,112.96017113846167,111.50824091817296,112.85127637194002,5855133.0
2015-10-21,123.29,124.02,122.75,123.3,3492096.0,0.0,1.0,111.88029803712195,112.54274120012866,111.3902715877745,111.88937260099874,3492096.0
2015-10-20,122.89,123.17,122.35,122.85,3318402.0,0.0,1.0,111.51731548204977,111.77140327060029,111.02728903270231,111.48101722654255,3318402.0
2015-10-19,122.61,123.2,122.2,123.1,3097713.0,0.0,1.0,111.26322769349925,111.7986269622307,110.89117057455026,111.70788132346266,3097713.0
2015-10-16,121.63,122.82,121.63,122.74,4068819.0,0.0,1.0,110.3739204335724,111.45379353491212,110.3739204335724,111.3811970238977,4068819.0
